org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,149,Bump quote from 1.0.44 to 1.0.45,2026-03-10T17:23:32Z,2026-03-10,https://github.com/ripple/xrpl-wasm-stdlib/pull/149
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,146,fix host function audit again,2026-03-09T20:42:00Z,2026-03-09,https://github.com/ripple/xrpl-wasm-stdlib/pull/146
ripple,explorer,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,1289,fix: deprecated amendment should be marked as Not enabled,2026-03-05T20:51:59Z,2026-03-05,https://github.com/ripple/explorer/pull/1289
ripple,validator-history-service,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,438,upgrade Axios to v0.30.3,2026-03-05T18:20:33Z,2026-03-05,https://github.com/ripple/validator-history-service/pull/438
ripple,docs.xrplevm.org,vriveraPeersyst,https://avatars.githubusercontent.com/u/116574900?v=4,54,Refresh operator docs (Cosmos EVM 0.6.0): install/sync/upgrade hardening,2026-03-04T23:54:15Z,2026-03-04,https://github.com/ripple/docs.xrplevm.org/pull/54
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,87,typed sfields,2026-03-03T22:00:26Z,2026-03-03,https://github.com/ripple/xrpl-wasm-stdlib/pull/87
ripple,docs.xrplevm.org,vriveraPeersyst,https://avatars.githubusercontent.com/u/116574900?v=4,53,"Docs: refresh public endpoints, explorers, and node install/upgrade versions",2026-03-03T15:43:25Z,2026-03-03,https://github.com/ripple/docs.xrplevm.org/pull/53
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,33,Enable isolated validations,2026-03-03T15:37:23Z,2026-03-03,https://github.com/ripple/rippled-workload/pull/33
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,32,Enable tx_reduce_relay and ledger_replay,2026-03-03T15:06:51Z,2026-03-03,https://github.com/ripple/rippled-workload/pull/32
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,31,Enable feature negotiation for fuzzing tool,2026-03-03T14:59:18Z,2026-03-03,https://github.com/ripple/rippled-workload/pull/31
ripple,explorer,nabe3m,https://avatars.githubusercontent.com/u/108178480?v=4,1284,feat: add lsfAllowTrustLineLocking to Account Properties Flags (XLS-0085),2026-03-03T04:33:51Z,2026-03-03,https://github.com/ripple/explorer/pull/1284
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,144,bump xrpl.js version in ui,2026-03-02T20:48:46Z,2026-03-02,https://github.com/ripple/xrpl-wasm-stdlib/pull/144
ripple,explorer,Patel-Raj11,https://avatars.githubusercontent.com/u/197821619?v=4,1288,make main as default branch,2026-03-02T16:56:44Z,2026-03-02,https://github.com/ripple/explorer/pull/1288
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,205,Update lending spec link,2026-02-28T00:04:43Z,2026-02-28,https://github.com/ripple/opensource.ripple.com/pull/205
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1287,Release-Feb-26-2026,2026-02-26T18:14:03Z,2026-02-26,https://github.com/ripple/explorer/pull/1287
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,140,move `keylets` out of `core/types` and into `core`,2026-02-26T16:05:11Z,2026-02-26,https://github.com/ripple/xrpl-wasm-stdlib/pull/140
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,139,add unit tests for `issue` and `transaction_type`,2026-02-26T16:03:52Z,2026-02-26,https://github.com/ripple/xrpl-wasm-stdlib/pull/139
ripple,explorer,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,1286,upgrade `axios` to v1.13.5,2026-02-25T23:14:10Z,2026-02-25,https://github.com/ripple/explorer/pull/1286
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,142,Bump syn from 2.0.116 to 2.0.117,2026-02-24T00:08:42Z,2026-02-24,https://github.com/ripple/xrpl-wasm-stdlib/pull/142
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,138,assorted release fixes,2026-02-17T23:11:59Z,2026-02-17,https://github.com/ripple/xrpl-wasm-stdlib/pull/138
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,136,Bump syn from 2.0.114 to 2.0.116,2026-02-17T19:24:57Z,2026-02-17,https://github.com/ripple/xrpl-wasm-stdlib/pull/136
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,135,Devnet 8 release,2026-02-17T19:11:31Z,2026-02-17,https://github.com/ripple/xrpl-wasm-stdlib/pull/135
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,137,"rename xrpl-address-macro to xrpl-macros, decouple versions",2026-02-17T17:32:47Z,2026-02-17,https://github.com/ripple/xrpl-wasm-stdlib/pull/137
ripple,validator-history-service,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,435,build(deps): Bump qs from 6.14.1 to 6.14.2,2026-02-17T17:28:46Z,2026-02-17,https://github.com/ripple/validator-history-service/pull/435
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,44,add atomic swap example,2026-02-12T17:59:19Z,2026-02-12,https://github.com/ripple/xrpl-wasm-stdlib/pull/44
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,30,Remove fuzzer dependency on validator services state,2026-02-12T16:50:43Z,2026-02-12,https://github.com/ripple/rippled-workload/pull/30
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,29,Suppress spammy workload error 6,2026-02-12T11:36:28Z,2026-02-12,https://github.com/ripple/rippled-workload/pull/29
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,28,Suppress spammy workload error 5,2026-02-12T09:43:36Z,2026-02-12,https://github.com/ripple/rippled-workload/pull/28
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,27,Suppress spammy workload error 4,2026-02-11T16:00:12Z,2026-02-11,https://github.com/ripple/rippled-workload/pull/27
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,26,Suppress spammy workload error 3,2026-02-11T13:42:54Z,2026-02-11,https://github.com/ripple/rippled-workload/pull/26
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,25,Suppress spammy workload error 2,2026-02-11T12:12:49Z,2026-02-11,https://github.com/ripple/rippled-workload/pull/25
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,24,Suppress spammy workload error,2026-02-10T18:28:20Z,2026-02-10,https://github.com/ripple/rippled-workload/pull/24
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,134,Fix coverage not running on unit tests,2026-02-10T18:19:59Z,2026-02-10,https://github.com/ripple/xrpl-wasm-stdlib/pull/134
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,133,fix keylet signatures,2026-02-05T20:31:20Z,2026-02-05,https://github.com/ripple/xrpl-wasm-stdlib/pull/133
ripple,docs.xrplevm.org,vriveraPeersyst,https://avatars.githubusercontent.com/u/116574900?v=4,52,docs: update network versions and add new Devnet configuration,2026-02-05T18:45:58Z,2026-02-05,https://github.com/ripple/docs.xrplevm.org/pull/52
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,203,Fix amendment tracker,2026-02-05T18:03:48Z,2026-02-05,https://github.com/ripple/opensource.ripple.com/pull/203
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,131,switch all uses of u32s to use buffers,2026-02-04T20:51:19Z,2026-02-04,https://github.com/ripple/xrpl-wasm-stdlib/pull/131
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,202,Post 3.1 cleanup,2026-02-04T17:43:17Z,2026-02-04,https://github.com/ripple/opensource.ripple.com/pull/202
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,23,Added antithesis instrumentation to fuzzer,2026-02-04T13:43:52Z,2026-02-04,https://github.com/ripple/rippled-workload/pull/23
ripple,rippled-workload,vvysokikh1,https://avatars.githubusercontent.com/u/129996061?v=4,22,Antithesis xrpld fuzzer integration,2026-01-30T14:26:09Z,2026-01-30,https://github.com/ripple/rippled-workload/pull/22
ripple,explorer,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,973,fix: use `Currency` in the metadata description ,2026-01-29T16:35:54Z,2026-01-29,https://github.com/ripple/explorer/pull/973
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,129,Bump quote from 1.0.43 to 1.0.44,2026-01-27T18:56:10Z,2026-01-27,https://github.com/ripple/xrpl-wasm-stdlib/pull/129
ripple,validator-history-service,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,431,upgrade qs to 6.14.1 via upgrading express to ~5.2.1,2026-01-24T02:54:20Z,2026-01-24,https://github.com/ripple/validator-history-service/pull/431
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,198,remove lend.devnet reference,2026-01-22T21:21:46Z,2026-01-22,https://github.com/ripple/opensource.ripple.com/pull/198
ripple,xrpl-wasm-stdlib,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,110,Simplify getters with maps,2026-01-21T22:30:16Z,2026-01-21,https://github.com/ripple/xrpl-wasm-stdlib/pull/110
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1280,Complete Enzyme to React Testing Library migration,2026-01-20T22:48:58Z,2026-01-20,https://github.com/ripple/explorer/pull/1280
ripple,opensource.ripple.com,amarantha-k,https://avatars.githubusercontent.com/u/13425257?v=4,196,Update roadmap graphic for Q1 2026,2026-01-20T20:39:44Z,2026-01-20,https://github.com/ripple/opensource.ripple.com/pull/196
ripple,docs.xrplevm.org,vriveraPeersyst,https://avatars.githubusercontent.com/u/116574900?v=4,51,Add Testnet v9 to Networks Documentation,2026-01-16T17:26:06Z,2026-01-16,https://github.com/ripple/docs.xrplevm.org/pull/51
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,118,Add Alternate  Mocking Framework (2-of-3 / Update existing tests) ,2026-01-14T18:08:07Z,2026-01-14,https://github.com/ripple/xrpl-wasm-stdlib/pull/118
ripple,xrpl-wasm-stdlib,Copilot,https://avatars.githubusercontent.com/in/1143301?v=4,127,Fix README path for crates.io package build using symlinks,2026-01-13T19:47:44Z,2026-01-13,https://github.com/ripple/xrpl-wasm-stdlib/pull/127
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,195,Add Lending Protocol audit,2026-01-13T19:10:35Z,2026-01-13,https://github.com/ripple/opensource.ripple.com/pull/195
ripple,validator-history-service,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,411,build(deps): Bump xrpl from 4.4.3 to 4.5.0,2026-01-13T18:46:17Z,2026-01-13,https://github.com/ripple/validator-history-service/pull/411
ripple,validator-history-service,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,410,build(deps): Bump qs and express,2026-01-13T18:43:47Z,2026-01-13,https://github.com/ripple/validator-history-service/pull/410
ripple,validator-history-service,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,420,build(deps-dev): Bump eslint-plugin-jest from 29.5.0 to 29.12.1,2026-01-13T16:57:01Z,2026-01-13,https://github.com/ripple/validator-history-service/pull/420
ripple,validator-history-service,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,427,build(deps-dev): Bump typescript-eslint from 8.50.0 to 8.53.0,2026-01-13T16:56:34Z,2026-01-13,https://github.com/ripple/validator-history-service/pull/427
ripple,validator-history-service,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,429,build(deps): Bump nconf from 0.12.1 to 0.13.0,2026-01-13T16:56:03Z,2026-01-13,https://github.com/ripple/validator-history-service/pull/429
ripple,opensource.ripple.com,oeggert,https://avatars.githubusercontent.com/u/117319296?v=4,194,Add blog to Lending page,2026-01-13T05:38:38Z,2026-01-13,https://github.com/ripple/opensource.ripple.com/pull/194
ripple,validator-history-service,Patel-Raj11,https://avatars.githubusercontent.com/u/197821619?v=4,414,Set dependabot version update frequency to quarterly,2026-01-12T23:41:22Z,2026-01-12,https://github.com/ripple/validator-history-service/pull/414
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1278,capitalize issuer name on token page,2026-01-09T18:39:37Z,2026-01-09,https://github.com/ripple/explorer/pull/1278
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1277,Fix MPT page issuer text overflow,2026-01-08T20:58:55Z,2026-01-08,https://github.com/ripple/explorer/pull/1277
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,124,Bump syn from 2.0.113 to 2.0.114,2026-01-07T16:52:51Z,2026-01-07,https://github.com/ripple/xrpl-wasm-stdlib/pull/124
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,125,Bump quote from 1.0.42 to 1.0.43,2026-01-07T16:49:39Z,2026-01-07,https://github.com/ripple/xrpl-wasm-stdlib/pull/125
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,188,Single asset vault Scale updates,2026-01-07T09:38:12Z,2026-01-07,https://github.com/ripple/opensource.ripple.com/pull/188
ripple,explorer,Patel-Raj11,https://avatars.githubusercontent.com/u/197821619?v=4,1275,Set dependabot version update frequency to quarterly,2026-01-06T20:28:25Z,2026-01-06,https://github.com/ripple/explorer/pull/1275
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1271,Fix MPT icon logo rendering,2026-01-06T18:01:20Z,2026-01-06,https://github.com/ripple/explorer/pull/1271
ripple,explorer,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,1270,refactor: convert new TS files to async/await,2026-01-06T15:25:15Z,2026-01-06,https://github.com/ripple/explorer/pull/1270
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,123,Bump syn from 2.0.111 to 2.0.113,2026-01-05T22:43:08Z,2026-01-05,https://github.com/ripple/xrpl-wasm-stdlib/pull/123
ripple,explorer,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,1269,refactor: convert some remaining JS(X) files to TS(X),2026-01-05T21:01:27Z,2026-01-05,https://github.com/ripple/explorer/pull/1269
ripple,explorer,mvadari,https://avatars.githubusercontent.com/u/8029314?v=4,1267,Run `prettier` on all Explorer files,2026-01-05T19:39:45Z,2026-01-05,https://github.com/ripple/explorer/pull/1267
ripple,xrpl-wasm-stdlib,hliosone,https://avatars.githubusercontent.com/u/116442412?v=4,122,Updated WASM Stdlib repo URL in docs,2025-12-22T23:57:07Z,2025-12-22,https://github.com/ripple/xrpl-wasm-stdlib/pull/122
ripple,validator-history-service,ckeshava,https://avatars.githubusercontent.com/u/21219765?v=4,396,feat: Use `network_id` in the Validation subscripton stream,2025-12-22T17:43:12Z,2025-12-22,https://github.com/ripple/validator-history-service/pull/396
ripple,opensource.ripple.com,maria-robobug,https://avatars.githubusercontent.com/u/13270204?v=4,190,Single Asset Vault Tutorials,2025-12-18T11:25:48Z,2025-12-18,https://github.com/ripple/opensource.ripple.com/pull/190
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,117,Add Alternate Mocking Framework (1-of-3 / Initial Scaffolding),2025-12-18T00:35:45Z,2025-12-18,https://github.com/ripple/xrpl-wasm-stdlib/pull/117
ripple,explorer,Copilot,https://avatars.githubusercontent.com/in/1143301?v=4,1234,"Fix Credentials support in DepositPreAuth, AccountDelete, Payment, EscrowFinish, PaymentChannelClaim",2025-12-16T21:41:19Z,2025-12-16,https://github.com/ripple/explorer/pull/1234
ripple,explorer,kuan121,https://avatars.githubusercontent.com/u/13514933?v=4,1264,MPT Object Page Revamp,2025-12-16T17:55:32Z,2025-12-16,https://github.com/ripple/explorer/pull/1264
ripple,validator-history-service,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,409,Release 0.8.8,2025-12-16T17:23:20Z,2025-12-16,https://github.com/ripple/validator-history-service/pull/409
ripple,explorer,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,1259,feat: Support for XLS-0066 Lending Protocol,2025-12-15T20:03:58Z,2025-12-15,https://github.com/ripple/explorer/pull/1259
ripple,validator-history-service,pdp2121,https://avatars.githubusercontent.com/u/71317875?v=4,400,Retain UNL validators in purge,2025-12-15T20:03:27Z,2025-12-15,https://github.com/ripple/validator-history-service/pull/400
ripple,validator-keys-tool,dangell7,https://avatars.githubusercontent.com/u/25502424?v=4,59,refactor: Rename `ripple` namespace to `xrpl`,2025-12-12T01:22:41Z,2025-12-12,https://github.com/ripple/validator-keys-tool/pull/59
ripple,xrpl-wasm-stdlib,sappenin,https://avatars.githubusercontent.com/u/323659?v=4,92,Fix End-to-end tests for tracing,2025-12-11T23:49:20Z,2025-12-11,https://github.com/ripple/xrpl-wasm-stdlib/pull/92
ripple,explorer,Patel-Raj11,https://avatars.githubusercontent.com/u/197821619?v=4,1265,Fix component load bugs,2025-12-11T21:35:48Z,2025-12-11,https://github.com/ripple/explorer/pull/1265
ripple,xrpl-wasm-stdlib,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,114,Bump syn from 2.0.110 to 2.0.111,2025-12-10T00:57:01Z,2025-12-10,https://github.com/ripple/xrpl-wasm-stdlib/pull/114
